Date,gross_return,net_return,turnover,tcost
2010-03-24,0.0,0.0,0.0,0.0
2010-03-25,0.0,0.0,0.0,0.0
2010-03-26,0.0,0.0,0.0,0.0
2010-03-29,0.0,0.0,0.0,0.0
2010-03-30,0.0,0.0,0.0,0.0
2010-03-31,0.0,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0,0.0
2010-04-05,0.0,0.0,0.0,0.0
2010-04-06,0.0,0.0,0.0,0.0
2010-04-07,0.0,0.0,0.0,0.0
2010-04-08,0.0,0.0,0.0,0.0
2010-04-09,0.0,0.0,0.0,0.0
2010-04-12,0.0,0.0,0.0,0.0
2010-04-13,0.0,0.0,0.0,0.0
2010-04-14,0.0,0.0,0.0,0.0
2010-04-15,0.0,0.0,0.0,0.0
2010-04-16,0.0,0.0,0.0,0.0
2010-04-19,0.0,0.0,0.0,0.0
2010-04-20,0.0,0.0,0.0,0.0
2010-04-21,0.0,0.0,0.0,0.0
2010-04-22,0.0,0.0,0.0,0.0
2010-04-23,0.0,0.0,0.0,0.0
2010-04-26,0.0,0.0,0.0,0.0
2010-04-27,0.0,0.0,0.0,0.0
2010-04-28,0.0,0.0,0.0,0.0
2010-04-29,0.0,0.0,0.0,0.0
2010-04-30,0.0,0.0,0.0,0.0
2010-05-03,0.02118305025835919,0.02018305025835919,1.0,0.001
2010-05-04,-0.0261237408765128,-0.0261237408765128,0.0,0.0
2010-05-05,-0.017422991689179254,-0.017422991689179254,0.0,0.0
2010-05-06,-0.029015118764981574,-0.029015118764981574,0.0,0.0
2010-05-07,-0.016353547646744872,-0.016353547646744872,0.0,0.0
2010-05-10,0.04705016290350996,0.04705016290350996,0.0,0.0
2010-05-11,0.0023324555342770503,0.0023324555342770503,0.0,0.0
2010-05-12,0.021147435424725212,0.021147435424725212,0.0,0.0
2010-05-13,-0.008264194838668498,-0.008264194838668498,0.0,0.0
2010-05-14,-0.02072792103149598,-0.02072792103149598,0.0,0.0
2010-05-17,0.006531258276569965,0.006531258276569965,0.0,0.0
2010-05-18,-0.015538100745595692,-0.015538100745595692,0.0,0.0
2010-05-19,-0.00685594322515013,-0.00685594322515013,0.0,0.0
2010-05-20,-0.03662963931718811,-0.03662963931718811,0.0,0.0
2010-05-21,0.010856112797618906,0.010856112797618906,0.0,0.0
2010-05-24,-0.013941594597320259,-0.013941594597320259,0.0,0.0
2010-05-25,-0.004742713991005337,-0.004742713991005337,0.0,0.0
2010-05-26,0.0014850886141522784,0.0014850886141522784,0.0,0.0
2010-05-27,0.03817210040202033,0.03817210040202033,0.0,0.0
2010-05-28,-0.009119661337921374,-0.009119661337921374,0.0,0.0
2010-06-01,-0.02363241592341137,-0.024300679869003076,0.6682639455917077,0.0006682639455917077
2010-06-02,0.021844898122597725,0.021844898122597725,0.0,0.0
2010-06-03,0.004595134644806564,0.004595134644806564,0.0,0.0
2010-06-04,-0.03822928995635871,-0.03822928995635871,0.0,0.0
2010-06-07,-0.011958906626205659,-0.011958906626205659,0.0,0.0
2010-06-08,0.011039812869250215,0.011039812869250215,0.0,0.0
2010-06-09,-0.002372267610019321,-0.002372267610019321,0.0,0.0
2010-06-10,0.03036981430957016,0.03036981430957016,0.0,0.0
2010-06-11,0.00781288351078675,0.00781288351078675,0.0,0.0
2010-06-14,0.00026479563845510255,0.00026479563845510255,0.0,0.0
2010-06-15,0.021250574999264773,0.021250574999264773,0.0,0.0
2010-06-16,-0.0014714142987037047,-0.0014714142987037047,0.0,0.0
2010-06-17,0.0025117812597255035,0.0025117812597255035,0.0,0.0
2010-06-18,-0.0006360864858854731,-0.0006360864858854731,0.0,0.0
2010-06-21,-0.006169318211986107,-0.006169318211986107,0.0,0.0
2010-06-22,-0.01844834617370042,-0.01844834617370042,0.0,0.0
2010-06-23,-0.0033929960734556818,-0.0033929960734556818,0.0,0.0
2010-06-24,-0.014346174627569258,-0.014346174627569258,0.0,0.0
2010-06-25,0.011145499088208775,0.011145499088208775,0.0,0.0
2010-06-28,0.00046160914038340247,0.00046160914038340247,0.0,0.0
2010-06-29,-0.02962627520636802,-0.02962627520636802,0.0,0.0
2010-06-30,-0.00970330821310208,-0.00970330821310208,0.0,0.0
2010-07-01,-0.00517940962533629,-0.005713794008132353,0.534384382796063,0.000534384382796063
2010-07-02,-0.00495364607818591,-0.00495364607818591,0.0,0.0
2010-07-06,-0.004101190342154611,-0.004101190342154611,0.0,0.0
2010-07-07,0.03559513204420976,0.03559513204420976,0.0,0.0
2010-07-08,0.011818591473760484,0.011818591473760484,0.0,0.0
2010-07-09,0.015823219626768453,0.015823219626768453,0.0,0.0
2010-07-12,-0.004504645953669516,-0.004504645953669516,0.0,0.0
2010-07-13,0.02415206401529463,0.02415206401529463,0.0,0.0
2010-07-14,-0.005693590670933458,-0.005693590670933458,0.0,0.0
2010-07-15,0.00025508131386681654,0.00025508131386681654,0.0,0.0
2010-07-16,-0.03017241796792236,-0.03017241796792236,0.0,0.0
2010-07-19,0.010261204317025959,0.010261204317025959,0.0,0.0
2010-07-20,0.015037213025935114,0.015037213025935114,0.0,0.0
2010-07-21,-0.0067425837157688295,-0.0067425837157688295,0.0,0.0
2010-07-22,0.030510261196435542,0.030510261196435542,0.0,0.0
2010-07-23,0.013164761477540173,0.013164761477540173,0.0,0.0
2010-07-26,0.016920779629553896,0.016920779629553896,0.0,0.0
2010-07-27,-0.0036133283470612997,-0.0036133283470612997,0.0,0.0
2010-07-28,-0.011780082106203961,-0.011780082106203961,0.0,0.0
2010-07-29,-0.007277457515713803,-0.007277457515713803,0.0,0.0
2010-07-30,-0.0021918470473936465,-0.0021918470473936465,0.0,0.0
2010-08-02,0.016951414096527284,0.015730009051190628,1.2214050453366552,0.001221405045336655
2010-08-03,-0.00979747881589752,-0.00979747881589752,0.0,0.0
2010-08-04,0.009014914595823955,0.009014914595823955,0.0,0.0
2010-08-05,-0.006561612524828693,-0.006561612524828693,0.0,0.0
2010-08-06,-0.004675657791410914,-0.004675657791410914,0.0,0.0
2010-08-09,0.011234683835553864,0.011234683835553864,0.0,0.0
2010-08-10,-0.02087349892193959,-0.02087349892193959,0.0,0.0
2010-08-11,-0.03795219850357771,-0.03795219850357771,0.0,0.0
2010-08-12,-0.002990864688956358,-0.002990864688956358,0.0,0.0
2010-08-13,-0.00515497321562006,-0.00515497321562006,0.0,0.0
2010-08-16,0.005762131677813813,0.005762131677813813,0.0,0.0
2010-08-17,0.020659497077055344,0.020659497077055344,0.0,0.0
2010-08-18,0.00566528841938607,0.00566528841938607,0.0,0.0
2010-08-19,-0.021238895764292737,-0.021238895764292737,0.0,0.0
2010-08-20,0.0015673953624554613,0.0015673953624554613,0.0,0.0
2010-08-23,-0.008293018595245038,-0.008293018595245038,0.0,0.0
2010-08-24,-0.017653870382498375,-0.017653870382498375,0.0,0.0
2010-08-25,0.012167515584603527,0.012167515584603527,0.0,0.0
2010-08-26,-0.011001767650152807,-0.011001767650152807,0.0,0.0
2010-08-27,0.025875693804744665,0.025875693804744665,0.0,0.0
2010-08-30,-0.021109519163855884,-0.021109519163855884,0.0,0.0
2010-08-31,-0.004884186880598924,-0.004884186880598924,0.0,0.0
2010-09-01,0.04027182064084172,0.0400047730547789,0.2670475860628196,0.0002670475860628196
2010-09-02,0.015932249650360237,0.015932249650360237,0.0,0.0
2010-09-03,0.020643137613773833,0.020643137613773833,0.0,0.0
2010-09-07,-0.018974697881927367,-0.018974697881927367,0.0,0.0
2010-09-08,0.008452878182594088,0.008452878182594088,0.0,0.0
2010-09-09,0.0014350038178124408,0.0014350038178124408,0.0,0.0
2010-09-10,-0.0007573091005619555,-0.0007573091005619555,0.0,0.0
2010-09-13,0.023590362757418114,0.023590362757418114,0.0,0.0
2010-09-14,0.0016825359900034364,0.0016825359900034364,0.0,0.0
2010-09-15,-0.0006260196557772466,-0.0006260196557772466,0.0,0.0
2010-09-16,-0.0058881002441973085,-0.0058881002441973085,0.0,0.0
2010-09-17,0.0071062283090456745,0.0071062283090456745,0.0,0.0
2010-09-20,0.018073918482243965,0.018073918482243965,0.0,0.0
2010-09-21,-0.0062604630606557295,-0.0062604630606557295,0.0,0.0
2010-09-22,-0.01398398886186012,-0.01398398886186012,0.0,0.0
2010-09-23,-0.009236216921399533,-0.009236216921399533,0.0,0.0
2010-09-24,0.033368567758353895,0.033368567758353895,0.0,0.0
2010-09-27,-0.0006840144110846864,-0.0006840144110846864,0.0,0.0
2010-09-28,0.012527523362119448,0.012527523362119448,0.0,0.0
2010-09-29,0.004042868975866727,0.004042868975866727,0.0,0.0
2010-09-30,-0.0023953597057687443,-0.0023953597057687443,0.0,0.0
2010-10-01,0.0040857649032657135,0.0038286493382894827,0.25711556497623067,0.00025711556497623066
2010-10-04,-0.013038567797254007,-0.013038567797254007,0.0,0.0
2010-10-05,0.019385916547088596,0.019385916547088596,0.0,0.0
2010-10-06,-0.006447142787199649,-0.006447142787199649,0.0,0.0
2010-10-07,-0.0005299659050338963,-0.0005299659050338963,0.0,0.0
2010-10-08,0.009342829299526963,0.009342829299526963,0.0,0.0
2010-10-11,0.0043957236629693485,0.0043957236629693485,0.0,0.0
2010-10-12,0.00576977407840936,0.00576977407840936,0.0,0.0
2010-10-13,0.009276927915599933,0.009276927915599933,0.0,0.0
2010-10-14,-0.005423874935049681,-0.005423874935049681,0.0,0.0
2010-10-15,0.0049234146220977024,0.0049234146220977024,0.0,0.0
2010-10-18,0.007056171180436304,0.007056171180436304,0.0,0.0
2010-10-19,-0.02020090659304077,-0.02020090659304077,0.0,0.0
2010-10-20,0.009883845255869597,0.009883845255869597,0.0,0.0
2010-10-21,0.0005545174370381057,0.0005545174370381057,0.0,0.0
2010-10-22,0.01326301091807018,0.01326301091807018,0.0,0.0
2010-10-25,0.006893760802776527,0.006893760802776527,0.0,0.0
2010-10-26,-0.003348369306343839,-0.003348369306343839,0.0,0.0
2010-10-27,-0.00118442129866584,-0.00118442129866584,0.0,0.0
2010-10-28,-0.012629781166430154,-0.012629781166430154,0.0,0.0
2010-10-29,0.007263033537561263,0.007263033537561263,0.0,0.0
2010-11-01,-0.006042825049911973,-0.006244505859760699,0.20168080984872613,0.00020168080984872612
2010-11-02,0.018729691627921173,0.018729691627921173,0.0,0.0
2010-11-03,-0.0034472328705312874,-0.0034472328705312874,0.0,0.0
2010-11-04,0.026060835944488724,0.026060835944488724,0.0,0.0
2010-11-05,0.002207232071998614,0.002207232071998614,0.0,0.0
2010-11-08,-0.002310425053176317,-0.002310425053176317,0.0,0.0
2010-11-09,-0.011633144189147855,-0.011633144189147855,0.0,0.0
2010-11-10,0.004036059530925937,0.004036059530925937,0.0,0.0
2010-11-11,-0.004403789369556104,-0.004403789369556104,0.0,0.0
2010-11-12,-0.013534197782394728,-0.013534197782394728,0.0,0.0
2010-11-15,-2.464078903987842e-05,-2.464078903987842e-05,0.0,0.0
2010-11-16,-0.016717715199396774,-0.016717715199396774,0.0,0.0
2010-11-17,0.001596138260106431,0.001596138260106431,0.0,0.0
2010-11-18,0.011141292178384594,0.011141292178384594,0.0,0.0
2010-11-19,0.004486586830933992,0.004486586830933992,0.0,0.0
2010-11-22,0.004888405650326005,0.004888405650326005,0.0,0.0
2010-11-23,-0.007609838370122959,-0.007609838370122959,0.0,0.0
2010-11-24,0.016851025257231724,0.016851025257231724,0.0,0.0
2010-11-26,-0.005716344013745824,-0.005716344013745824,0.0,0.0
2010-11-29,-0.0029597732394877735,-0.0029597732394877735,0.0,0.0
2010-11-30,-0.004459625052407859,-0.004459625052407859,0.0,0.0
2010-12-01,0.025907471160352025,0.025794425523626416,0.11304563672560738,0.00011304563672560739
2010-12-02,0.01777062903932779,0.01777062903932779,0.0,0.0
2010-12-03,0.006234619797790065,0.006234619797790065,0.0,0.0
2010-12-06,0.0005234625713160916,0.0005234625713160916,0.0,0.0
2010-12-07,0.008781182383643305,0.008781182383643305,0.0,0.0
2010-12-08,0.006878484686855337,0.006878484686855337,0.0,0.0
2010-12-09,0.003354895826014028,0.003354895826014028,0.0,0.0
2010-12-10,0.006625318490981667,0.006625318490981667,0.0,0.0
2010-12-13,-0.0023365208226515492,-0.0023365208226515492,0.0,0.0
2010-12-14,-0.0001958766156411946,-0.0001958766156411946,0.0,0.0
2010-12-15,-0.007645456591155262,-0.007645456591155262,0.0,0.0
2010-12-16,0.01268377727435408,0.01268377727435408,0.0,0.0
2010-12-17,0.0016802357593569404,0.0016802357593569404,0.0,0.0
2010-12-20,0.0012808016750107296,0.0012808016750107296,0.0,0.0
2010-12-21,0.01370523814430867,0.01370523814430867,0.0,0.0
2010-12-22,0.0038867895451514347,0.0038867895451514347,0.0,0.0
2010-12-23,-0.006164939353059153,-0.006164939353059153,0.0,0.0
2010-12-27,0.003736674171159024,0.003736674171159024,0.0,0.0
2010-12-28,-0.002016475859311903,-0.002016475859311903,0.0,0.0
2010-12-29,0.001453844368008241,0.001453844368008241,0.0,0.0
2010-12-30,0.0004694068388209499,0.0004694068388209499,0.0,0.0
2010-12-31,-0.003184664385848093,-0.003184664385848093,0.0,0.0
2011-01-03,0.015240528491224006,0.01502467356166536,0.21585492955864538,0.00021585492955864539
2011-01-04,-0.011123851145679358,-0.011123851145679358,0.0,0.0
2011-01-05,0.011248044984366087,0.011248044984366087,0.0,0.0
2011-01-06,0.006491302722212945,0.006491302722212945,0.0,0.0
2011-01-07,0.0021607386298331107,0.0021607386298331107,0.0,0.0
2011-01-10,-0.0006373637190729375,-0.0006373637190729375,0.0,0.0
2011-01-11,0.005741436259834544,0.005741436259834544,0.0,0.0
2011-01-12,0.014541458008423474,0.014541458008423474,0.0,0.0
2011-01-13,-0.00027015745800412343,-0.00027015745800412343,0.0,0.0
2011-01-14,0.014308352160091778,0.014308352160091778,0.0,0.0
2011-01-18,-0.0015691800738199067,-0.0015691800738199067,0.0,0.0
2011-01-19,-0.020232947021696698,-0.020232947021696698,0.0,0.0
2011-01-20,-0.0005885314850412067,-0.0005885314850412067,0.0,0.0
2011-01-21,-0.00251791975235402,-0.00251791975235402,0.0,0.0
2011-01-24,0.012367582462172476,0.012367582462172476,0.0,0.0
2011-01-25,0.00032991796201382623,0.00032991796201382623,0.0,0.0
2011-01-26,0.012750865904150166,0.012750865904150166,0.0,0.0
2011-01-27,0.007748099595950737,0.007748099595950737,0.0,0.0
2011-01-28,-0.022336486011187692,-0.022336486011187692,0.0,0.0
2011-01-31,0.0034538706463104044,0.0034538706463104044,0.0,0.0
2011-02-01,0.01882399625579648,0.018656732562717552,0.16726369307892816,0.00016726369307892817
2011-02-02,-0.0022841564286533037,-0.0022841564286533037,0.0,0.0
2011-02-03,0.0025847979148598097,0.0025847979148598097,0.0,0.0
2011-02-04,0.0056695322007657995,0.0056695322007657995,0.0,0.0
2011-02-07,0.00851951140990873,0.00851951140990873,0.0,0.0
2011-02-08,0.004650577735816152,0.004650577735816152,0.0,0.0
2011-02-09,-0.0015069600986298546,-0.0015069600986298546,0.0,0.0
2011-02-10,0.00033965426495194076,0.00033965426495194076,0.0,0.0
2011-02-11,0.006519671672077671,0.006519671672077671,0.0,0.0
2011-02-14,0.004699508942364616,0.004699508942364616,0.0,0.0
2011-02-15,-0.005283840753270686,-0.005283840753270686,0.0,0.0
2011-02-16,0.011033157182676452,0.011033157182676452,0.0,0.0
2011-02-17,0.014704078752700208,0.014704078752700208,0.0,0.0
2011-02-18,0.0018135747040043378,0.0018135747040043378,0.0,0.0
2011-02-22,-0.030392958227905095,-0.030392958227905095,0.0,0.0
2011-02-23,-0.022486694517309103,-0.022486694517309103,0.0,0.0
2011-02-24,0.006902769671966075,0.006902769671966075,0.0,0.0
2011-02-25,0.01847874595333261,0.01847874595333261,0.0,0.0
2011-02-28,-0.0032360642986977413,-0.0032360642986977413,0.0,0.0
2011-03-01,-0.01800165155027665,-0.01814888925901419,0.14723770873753778,0.00014723770873753777
2011-03-02,0.010509859058620289,0.010509859058620289,0.0,0.0
2011-03-03,0.019659831586474975,0.019659831586474975,0.0,0.0
2011-03-04,-0.0038076388163206113,-0.0038076388163206113,0.0,0.0
2011-03-07,-0.011626513808641778,-0.011626513808641778,0.0,0.0
2011-03-08,0.012517614982983481,0.012517614982983481,0.0,0.0
2011-03-09,-0.0016748399252365176,-0.0016748399252365176,0.0,0.0
2011-03-10,-0.021191407264483732,-0.021191407264483732,0.0,0.0
2011-03-11,0.006763955545416653,0.006763955545416653,0.0,0.0
2011-03-14,-0.004845907501271152,-0.004845907501271152,0.0,0.0
2011-03-15,-0.004455685370501541,-0.004455685370501541,0.0,0.0
2011-03-16,-0.014242903147948559,-0.014242903147948559,0.0,0.0
2011-03-17,0.007300358271572721,0.007300358271572721,0.0,0.0
2011-03-18,0.006934569125195381,0.006934569125195381,0.0,0.0
2011-03-21,0.020916266233224613,0.020916266233224613,0.0,0.0
2011-03-22,-0.004697219680097255,-0.004697219680097255,0.0,0.0
2011-03-23,0.0058880624144634205,0.0058880624144634205,0.0,0.0
2011-03-24,0.011630568250165112,0.011630568250165112,0.0,0.0
2011-03-25,0.003681776072865467,0.003681776072865467,0.0,0.0
2011-03-28,-0.0003885516592524238,-0.0003885516592524238,0.0,0.0
2011-03-29,0.007928141203898492,0.007928141203898492,0.0,0.0
2011-03-30,0.006382976273998551,0.006382976273998551,0.0,0.0
2011-03-31,0.0018867470995399577,0.0018867470995399577,0.0,0.0
2011-04-01,0.003974835537794318,0.0038690459939616957,0.10578954383262229,0.00010578954383262229
2011-04-04,0.0002629485393255283,0.0002629485393255283,0.0,0.0
2011-04-05,0.003672103008809249,0.003672103008809249,0.0,0.0
2011-04-06,0.004231034323514845,0.004231034323514845,0.0,0.0
2011-04-07,-0.0034634391948251022,-0.0034634391948251022,0.0,0.0
2011-04-08,-0.007570216753509331,-0.007570216753509331,0.0,0.0
2011-04-11,-0.0064480977129218525,-0.0064480977129218525,0.0,0.0
2011-04-12,-0.00903776726035236,-0.00903776726035236,0.0,0.0
2011-04-13,0.0008009115374913594,0.0008009115374913594,0.0,0.0
2011-04-14,0.0008506628040384542,0.0008506628040384542,0.0,0.0
2011-04-15,0.004980116311826407,0.004980116311826407,0.0,0.0
2011-04-18,-0.012623771636745646,-0.012623771636745646,0.0,0.0
2011-04-19,0.004460996544213098,0.004460996544213098,0.0,0.0
2011-04-20,0.018382323368673494,0.018382323368673494,0.0,0.0
2011-04-21,0.00033125951862286084,0.00033125951862286084,0.0,0.0
2011-04-25,0.00128227111727453,0.00128227111727453,0.0,0.0
2011-04-26,0.009405341016455281,0.009405341016455281,0.0,0.0
2011-04-27,0.0051042627425461765,0.0051042627425461765,0.0,0.0
2011-04-28,0.0035704233362475993,0.0035704233362475993,0.0,0.0
2011-04-29,0.0003187607039197948,0.0003187607039197948,0.0,0.0
2011-05-02,-0.00717252166210044,-0.007283093960266951,0.11057229816651139,0.00011057229816651139
2011-05-03,-0.009092808962722057,-0.009092808962722057,0.0,0.0
2011-05-04,-0.007672045706010125,-0.007672045706010125,0.0,0.0
2011-05-05,0.0001288307163862038,0.0001288307163862038,0.0,0.0
2011-05-06,0.00433485270222956,0.00433485270222956,0.0,0.0
2011-05-09,0.0037564264355939717,0.0037564264355939717,0.0,0.0
2011-05-10,0.01432267526030201,0.01432267526030201,0.0,0.0
2011-05-11,-0.01172058593485896,-0.01172058593485896,0.0,0.0
2011-05-12,0.008180681722977751,0.008180681722977751,0.0,0.0
2011-05-13,-0.0129082763409232,-0.0129082763409232,0.0,0.0
2011-05-16,-0.007214675928774514,-0.007214675928774514,0.0,0.0
2011-05-17,-0.0075235584697873874,-0.0075235584697873874,0.0,0.0
2011-05-18,0.008683571676155603,0.008683571676155603,0.0,0.0
2011-05-19,-0.00011273831967515156,-0.00011273831967515156,0.0,0.0
2011-05-20,-0.005298234662369408,-0.005298234662369408,0.0,0.0
2011-05-23,-0.015695145911993016,-0.015695145911993016,0.0,0.0
2011-05-24,-0.006457664586860096,-0.006457664586860096,0.0,0.0
2011-05-25,0.007244016200060778,0.007244016200060778,0.0,0.0
2011-05-26,0.009796790526313905,0.009796790526313905,0.0,0.0
2011-05-27,0.005311705811572476,0.005311705811572476,0.0,0.0
2011-05-31,0.011970241167168166,0.011970241167168166,0.0,0.0
2011-06-01,-0.027448261673300046,-0.02758683169477006,0.13857002147001587,0.00013857002147001587
2011-06-02,-0.00045532481274059944,-0.00045532481274059944,0.0,0.0
2011-06-03,-0.013597900150170737,-0.013597900150170737,0.0,0.0
2011-06-06,-0.00886533737608987,-0.00886533737608987,0.0,0.0
2011-06-07,0.0018111853946649213,0.0018111853946649213,0.0,0.0
2011-06-08,-0.011928582888674402,-0.011928582888674402,0.0,0.0
2011-06-09,0.004976531075829406,0.004976531075829406,0.0,0.0
2011-06-10,-0.014875339144717543,-0.014875339144717543,0.0,0.0
2011-06-13,-0.002136909046511916,-0.002136909046511916,0.0,0.0
2011-06-14,0.020567913330362404,0.020567913330362404,0.0,0.0
2011-06-15,-0.01937042792183646,-0.01937042792183646,0.0,0.0
2011-06-16,0.0006602380392430795,0.0006602380392430795,0.0,0.0
2011-06-17,-0.0001400162084324398,-0.0001400162084324398,0.0,0.0
2011-06-20,0.005018131433031639,0.005018131433031639,0.0,0.0
2011-06-21,0.018204080593844426,0.018204080593844426,0.0,0.0
2011-06-22,-0.0019714664230597078,-0.0019714664230597078,0.0,0.0
2011-06-23,0.0030086481088900186,0.0030086481088900186,0.0,0.0
2011-06-24,-0.012235810597964508,-0.012235810597964508,0.0,0.0
2011-06-27,0.006682311260715529,0.006682311260715529,0.0,0.0
2011-06-28,0.010145400474468408,0.010145400474468408,0.0,0.0
2011-06-29,0.003215169732525629,0.003215169732525629,0.0,0.0
2011-06-30,0.009342672147165266,0.009342672147165266,0.0,0.0
2011-07-01,0.016609760369821577,0.016511282405149562,0.0984779646720166,9.84779646720166e-05
2011-07-05,-0.004753426186460259,-0.004753426186460259,0.0,0.0
2011-07-06,-0.0002646629471192148,-0.0002646629471192148,0.0,0.0
2011-07-07,0.014942686911289723,0.014942686911289723,0.0,0.0
2011-07-08,-0.009691306509393573,-0.009691306509393573,0.0,0.0
2011-07-11,-0.018503781109650577,-0.018503781109650577,0.0,0.0
2011-07-12,-0.007808155677866097,-0.007808155677866097,0.0,0.0
2011-07-13,0.005640124850253616,0.005640124850253616,0.0,0.0
2011-07-14,-0.013270147848733843,-0.013270147848733843,0.0,0.0
2011-07-15,0.0019451782920996488,0.0019451782920996488,0.0,0.0
2011-07-18,-0.0158373910089703,-0.0158373910089703,0.0,0.0
2011-07-19,0.022371772403724094,0.022371772403724094,0.0,0.0
2011-07-20,0.0005036790571349739,0.0005036790571349739,0.0,0.0
2011-07-21,0.006928786605345414,0.006928786605345414,0.0,0.0
2011-07-22,0.004747537921110976,0.004747537921110976,0.0,0.0
2011-07-25,-0.007546963268256626,-0.007546963268256626,0.0,0.0
2011-07-26,-0.0069335095371588756,-0.0069335095371588756,0.0,0.0
2011-07-27,-0.026610523592521248,-0.026610523592521248,0.0,0.0
2011-07-28,-0.0022438196942505106,-0.0022438196942505106,0.0,0.0
2011-07-29,-0.00466079159921148,-0.00466079159921148,0.0,0.0
2011-08-01,-0.00446070021939374,-0.005016724306334914,0.5560240869411741,0.0005560240869411741
2011-08-02,-0.029390340985978612,-0.029390340985978612,0.0,0.0
2011-08-03,0.014067019718221684,0.014067019718221684,0.0,0.0
2011-08-04,-0.05229396107286148,-0.05229396107286148,0.0,0.0
2011-08-05,-0.01124726752804661,-0.01124726752804661,0.0,0.0
2011-08-08,-0.07911586895523058,-0.07911586895523058,0.0,0.0
2011-08-09,0.05690109799021189,0.05690109799021189,0.0,0.0
2011-08-10,-0.04335578156587495,-0.04335578156587495,0.0,0.0
2011-08-11,0.05098048246344408,0.05098048246344408,0.0,0.0
2011-08-12,0.002535575581656636,0.002535575581656636,0.0,0.0
2011-08-15,0.025887903908094343,0.025887903908094343,0.0,0.0
2011-08-16,-0.007872177789217677,-0.007872177789217677,0.0,0.0
2011-08-17,-0.001060411671031175,-0.001060411671031175,0.0,0.0
2011-08-18,-0.05034390435720895,-0.05034390435720895,0.0,0.0
2011-08-19,-0.015140479691279808,-0.015140479691279808,0.0,0.0
2011-08-22,0.0019418631657974477,0.0019418631657974477,0.0,0.0
2011-08-23,0.03604821721644571,0.03604821721644571,0.0,0.0
2011-08-24,0.014107755595686175,0.014107755595686175,0.0,0.0
2011-08-25,-0.02008489629996335,-0.02008489629996335,0.0,0.0
2011-08-26,0.02273588270265291,0.02273588270265291,0.0,0.0
2011-08-29,0.03996271473057869,0.03996271473057869,0.0,0.0
2011-08-30,0.0008123938206466782,0.0008123938206466782,0.0,0.0
2011-08-31,-0.0016407604993510416,-0.0016407604993510416,0.0,0.0
2011-09-01,-0.021331924968343678,-0.02154950439808313,0.21757942973945033,0.00021757942973945035
2011-09-02,-0.032933568732166595,-0.032933568732166595,0.0,0.0
2011-09-06,-0.0039048602372138887,-0.0039048602372138887,0.0,0.0
2011-09-07,0.04162108774795958,0.04162108774795958,0.0,0.0
2011-09-08,-0.016997738992206447,-0.016997738992206447,0.0,0.0
2011-09-09,-0.024578473523594133,-0.024578473523594133,0.0,0.0
2011-09-12,0.005513670638927955,0.005513670638927955,0.0,0.0
